time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.2400000000000024,6.10982047719,-0.565766389509,18.0756873356,6.26325119315,5.69512400853,0.0,6.69307601734,-0.713117109187,3.30120195844,0.0519294917637,-0.392739441108,0.0,428.05211752312545,427.7421702848983,427.3890829938358,427.7548908608401
3.3000000000000025,6.52017161472,-0.608842732639,18.2701516487,6.26614077183,5.67255700925,0.0,6.98620349242,-0.722528530197,3.17938179137,0.0392918686708,-0.354891670625,0.0,431.3589377806114,434.3908152059751,433.5583475855473,432.49644576809357
3.3600000000000025,6.94843795981,-0.652444774583,18.4572243817,6.26847870928,5.6511575493,0.0,7.2900472152,-0.730691044864,3.05482856372,0.0383051919297,-0.360434216815,0.0,436.07556731819284,435.4781941633586,436.10592896004727,436.024268491587
3.4200000000000026,7.39496072569,-0.696498340619,18.6363556325,6.27067823275,5.62974894863,0.0,7.59467416239,-0.737594388642,2.91466877415,0.03314467994,-0.350418287483,0.0,433.2303076966819,433.93706168240567,434.44153685085496,434.0091552943251
3.4800000000000026,7.8606969799,-0.740947012524,18.8078252252,6.27275962304,5.60889248284,0.0,7.93030964267,-0.743867473007,2.79915585545,0.0376131172463,-0.342522155434,0.0,447.2162880097936,447.7356789427357,448.4228877084471,448.78631514488507
3.5400000000000027,8.34714353224,-0.785744612691,18.9726064937,6.27545333429,5.58862412418,0.0,8.28483746298,-0.749192236739,2.69157361161,0.0564870330827,-0.329756547558,0.0,455.1413796099923,456.0478622560957,455.90580158335416,457.4128018176716
3.6000000000000028,8.85339388615,-0.83080520526,19.1287370069,6.2784708286,5.56920136455,0.0,8.59043559639,-0.752625760432,2.5113955899,0.0335042010241,-0.313781482421,0.0,431.44401648861447,432.68016076346674,431.837691415634,429.8956369888516
3.660000000000003,9.37821248502,-0.876038180252,19.2739976457,6.28060236254,5.55007732536,0.0,8.90363679455,-0.755012023387,2.32921459137,0.0392885958812,-0.331109149845,0.0,435.0474671018482,433.48640861322036,434.6096678121655,435.0949495270114
3.720000000000003,9.92385912581,-0.921392210109,19.4102559821,6.28289665826,5.52993412744,0.0,9.28442165486,-0.756625223069,2.21052554047,0.0360507637599,-0.347020505672,0.0,466.955266581601,465.60144709206895,465.07697366449713,464.8238627172539
3.780000000000003,10.4915893455,-0.966811605213,19.5381724424,0.00165300857562,5.50912457367,0.0,9.63977201051,-0.757225613044,2.05133078774,0.0237147925605,-0.34644063908,0.0,454.1319625831511,454.0575389038424,456.21929992906877,455.23330164912136
3.840000000000003,11.0790183595,-1.01224760378,19.654519286,0.00327586829906,5.48821781344,0.0,9.94115286192,-0.757229446972,1.82542474709,0.032994815133,-0.352778718697,0.0,431.3568131921112,430.691779819586,430.8747643626868,431.65907798323
3.900000000000003,11.687367707,-1.05765627446,19.7597875184,0.00519144839572,5.46690000142,0.0,10.3366129773,-0.756275098413,1.68102453534,0.029699286757,-0.360860925148,0.0,472.68649105163485,471.940902305558,472.3242588424908,472.07024855566726
3.960000000000003,12.3168767755,-1.10299798339,19.8536009521,0.00688796025186,5.44529433481,0.0,10.6467452573,-0.75503411212,1.44442426219,0.0252635320327,-0.358608453062,0.0,437.4599443103112,437.51156072135115,438.51952925325236,438.15098605576196
4.020000000000002,12.9665278302,-1.14823992403,19.9343096957,0.00829180690818,5.42348951162,0.0,11.007636203,-0.752962320914,1.24366600555,0.0193769535977,-0.375314983067,0.0,460.56303178451196,459.1070425663816,460.768116326227,460.3023613809124
4.080000000000001,13.6392349009,-1.19333433685,20.0038385896,0.00951843160002,5.40062152941,0.0,11.4149120202,-0.7501346223,1.07115554941,0.0224960748184,-0.396442028568,0.0,481.18956437630385,479.44730728246947,480.1992948142801,480.43587859493516
4.14,14.3356193613,-1.23825308236,20.0619973707,0.0107315976606,5.37690878451,0.0,11.7968670382,-0.747109774503,0.864773421791,0.0152261258267,-0.392867827494,0.0,473.447489994012,473.57104977381584,473.64153653518133,473.0818112687695
4.199999999999998,15.0529295667,-1.28299785885,20.1058573014,0.0113453410224,5.35309418394,0.0,12.1126424461,-0.744366308488,0.595189630115,-0.00233517255939,-0.406514956199,0.0,450.6766775806976,449.40983645410637,452.19223703458493,450.77460881069067
4.259999999999997,15.7893373327,-1.32757560357,20.1333690402,0.0110474137983,5.32898579346,0.0,12.4332644015,-0.741591012921,0.319703006929,-0.0108272349828,-0.39377244948,0.0,455.6614418290579,456.51614731142746,454.18313034848023,453.5013018094613
4.319999999999996,16.546466815,-1.37198179796,20.1451160547,0.0103214215881,5.30517405761,0.0,12.8028524307,-0.73867649967,0.0692419015738,-0.0147749797757,-0.403868002187,0.0,475.99597821304684,475.06995513048105,476.30457522860235,476.00256118218147
4.379999999999995,17.3235290016,-1.41623908525,20.1400219762,0.00925864387966,5.28074096306,0.0,13.0980115512,-0.736624579018,-0.241026304545,-0.0243529742647,-0.414908356894,0.0,452.20927058971836,451.1487703599064,453.8005753807225,453.0307740302648
4.439999999999993,18.1183310089,-1.4603847771,20.1160890152,0.00746201632425,5.25569363571,0.0,13.393988071,-0.734979503338,-0.558821970405,-0.0445082358667,-0.423087274254,0.0,456.4000819152213,455.56972943295943,456.83141162731886,455.2202713426864
4.499999999999992,18.9284806453,-1.5044598707,20.0714025607,0.00454417920717,5.23092868799,0.0,13.6100186328,-0.734287308484,-0.93206912529,-0.0585046031254,-0.397563320166,0.0,428.80226718034623,430.7815622314912,430.6587371198195,429.4709545959215
4.559999999999991,19.7535738204,-1.54850958095,20.0052971686,0.000839081400721,5.20671929014,0.0,13.8914266959,-0.734175172997,-1.27331681124,-0.0691947201783,-0.419190161892,0.0,457.9807036437361,456.0907907002079,456.3074312991286,455.4501090497413
4.6199999999999894,20.593333783,-1.59258148508,19.917335231,6.27965747764,5.18147616912,0.0,14.0993029158,-0.735016539713,-1.66009675334,-0.0811408724492,-0.423953122312,0.0,434.4237365340819,433.8349403445757,434.6622028484571,433.6549954123885
4.679999999999988,21.4457777267,-1.63673150843,19.8061343555,6.27517749235,5.15631767149,0.0,14.3139810921,-0.736785377467,-2.04804096726,-0.0641343227861,-0.411369011378,0.0,438.9859851127487,439.8442257349795,439.5959314935974,440.9992117121704
4.739999999999987,22.317315403,-1.68103871936,19.6744424372,6.2715600304,5.13140902503,0.0,14.7337200216,-0.740257256081,-2.34489006455,-0.0535424533876,-0.423991689418,0.0,511.93009496026724,510.87568287858886,510.05843304725033,510.8126070676374
4.799999999999986,23.2117721884,-1.7255699664,19.5236225834,6.26880506385,5.1062466325,0.0,15.0783172846,-0.744197820086,-2.68507340296,-0.0338870667073,-0.411472756507,0.0,494.05527800375927,494.81422343202576,495.4066767124306,496.84952575834717
4.859999999999984,24.1232631123,-1.77033222178,19.3506497095,6.26691112171,5.08159114619,0.0,15.3024597382,-0.747914367754,-3.08224312613,-0.0272868283658,-0.409854480933,0.0,463.24953178284187,463.2088363375704,463.8145738958114,464.33266325176635
4.919999999999983,25.0486141259,-1.81532951325,19.1538745047,6.26491825682,5.05738703682,0.0,15.5399679335,-0.752023599001,-3.47856884579,-0.0489927447672,-0.392924672783,0.0,472.11688573620455,473.26337087942886,474.1551073324855,472.48311159176
4.979999999999982,25.9885414249,-1.86058736151,18.9333079117,6.26177414032,5.03433019326,0.0,15.7880351382,-0.756634171526,-3.87525908662,-0.0602790335456,-0.371034760531,0.0,480.79297327181996,482.3083931166123,482.6934136335385,481.83881209779645
5.0399999999999805,26.9380431685,-1.90610149279,18.6870802252,6.25792086314,5.0119175633,0.0,15.8608785567,-0.760580852115,-4.332551535,-0.07357457023,-0.379084543371,0.0,430.7578641481282,429.9265439328966,431.72944001885276,430.6021123516805
